0.224444 	0.333945 	0.672098 	-0.9 
2.97185 	3.2186 	0.923337 	0 
1.17637 	3.52448 	0.333771 	-0.9 
3.42098 	3.66432 	0.933592 	0.9 
2.5658 	2.83105 	0.906306 	0 
0.345229 	0.376176 	0.917735 	0 
9.2145 	6.43714 	1.43146 	0.9 
3.40753 	3.79157 	0.898712 	0 
3.09943 	2.8398 	1.09142 	0 
0.256726 	0.397878 	0.645238 	-0.9 
0.273709 	0.53012 	0.516316 	0 
4.39626 	3.96725 	1.10814 	0.9 
3.59859 	3.64762 	0.986558 	0 
0.517031 	2.01465 	0.256635 	-0.9 
4.8579 	5.55861 	0.873942 	0 
0.636605 	0.884173 	0.72 	0 
1.03743 	0.530504 	1.95556 	0 
5.12679 	5.16499 	0.992605 	0.9 
0.587975 	1.06101 	0.554167 	0.9 
1.26276 	2.84985 	0.443097 	-0.9 
2.46065 	1.84218 	1.33573 	0.9 
5.47467 	6.85005 	0.799216 	0 
8.64648 	6.01238 	1.43811 	0.9 
12.8677 	11.6829 	1.10141 	0 
3.38695 	9.50087 	0.356489 	-0.9 
0.621386 	0.621464 	0.999873 	0.9 
0.407207 	0.695487 	0.5855 	-0.9 
0.874518 	0.954976 	0.915748 	0 
