0.197133 	0.22367 	0.881356 	0.9 
0.186322 	0.275565 	0.676145 	-0.9 
3.90937 	3.79446 	1.03028 	0.9 
1.31224 	2.05914 	0.637277 	0 
2.38213 	2.55295 	0.933089 	0.9 
0.28536 	0.298948 	0.954545 	0.9 
1.30184 	5.33174 	0.244169 	-0.9 
2.29002 	3.62471 	0.631781 	0 
0.19989 	0.354747 	0.563472 	-0.9 
0.212442 	0.332593 	0.638743 	0 
0.981183 	4.40395 	0.222796 	-0.9 
4.20279 	4.98175 	0.843637 	0.9 
2.0501 	3.66931 	0.558716 	0 
0.330852 	0.57072 	0.57971 	0 
0.289495 	0.562448 	0.514706 	0.9 
0.172391 	0.195464 	0.88196 	-0.9 
0.843672 	3.31325 	0.254636 	-0.9 
0.206782 	0.587262 	0.352113 	-0.9 
0.217122 	0.314723 	0.689882 	0 
0.19696 	0.341191 	0.577273 	0.9 
2.42548 	5.30389 	0.457301 	0 
1.44463 	4.18037 	0.345576 	-0.9 
3.17076 	2.84019 	1.11639 	0.9 
0.218672 	0.354632 	0.616618 	-0.9 
1.77439 	3.51294 	0.505101 	0 
0.156465 	0.235043 	0.665689 	0.9 
1.37579 	6.75958 	0.203532 	-0.9 
0.155604 	0.346361 	0.449254 	0 
2.09659 	2.11314 	0.992172 	0.9 
1.29104 	2.29151 	0.563402 	0 
2.46154 	2.82151 	0.87242 	0.9 
0.304968 	0.699119 	0.436217 	-0.9 
0.438379 	0.752688 	0.582418 	0.9 
0.472858 	0.526111 	0.898781 	0.9 
0.340518 	0.517169 	0.658426 	0 
