2.87164 	3.24423 	0.885155 	0 
1.77298 	1.11808 	1.58573 	0.9 
0.661704 	0.785773 	0.842105 	0.9 
0.997819 	2.99308 	0.333375 	-0.9 
1.21919 	0.478081 	2.55017 	0 
2.28288 	2.82775 	0.807313 	0 
5.26851 	4.44169 	1.18615 	0.9 
0.667907 	1.00289 	0.665979 	-0.9 
0.545906 	1.05873 	0.515625 	-0.9 
2.07453 	5.76934 	0.359578 	-0.9 
0.678246 	0.843672 	0.803922 	-0.9 
0.555831 	1.06038 	0.524181 	0 
0.57072 	0.971878 	0.587234 	0.9 
2.41221 	3.09685 	0.778924 	0 
2.13997 	1.46034 	1.46539 	0.9 
0.223325 	0.938792 	0.237885 	0 
1.25076 	2.80145 	0.44647 	-0.9 
0.678246 	0.992556 	0.683333 	0 
0.273566 	0.379867 	0.720161 	0.9 
0.232316 	0.444133 	0.523077 	0 
4.34007 	3.37528 	1.28584 	0.9 
1.78225 	3.46132 	0.514904 	0 
2.73352 	7.41878 	0.368459 	-0.9 
0.293631 	0.864351 	0.339713 	-0.9 
1.88172 	1.63689 	1.14957 	0.9 
1.03002 	3.45838 	0.297833 	-0.9 
3.46695 	3.73004 	0.929467 	0 
5.41108 	4.50124 	1.20213 	0.9 
0.785773 	0.347395 	2.2619 	-0.9 
1.9178 	5.93394 	0.323192 	-0.9 
2.59545 	2.85665 	0.908564 	0.9 
3.30205 	4.09969 	0.805439 	0 
0.24745 	0.456989 	0.541478 	0 
0.951199 	0.303281 	3.13636 	0.9 
0.722708 	0.622623 	1.16075 	0.9 
0.377417 	0.722895 	0.522091 	-0.9 
0.496542 	0.653049 	0.760344 	0 
