0.986014 	3.12704 	0.315319 	0 
0.218448 	0.340548 	0.64146 	0 
0.912821 	7.0188 	0.130054 	-0.9 
2.25419 	2.87357 	0.784456 	0.9 
0.400932 	1.05983 	0.378299 	-0.9 
0.518415 	1.06107 	0.488576 	0 
0.323578 	0.462402 	0.699776 	-0.9 
0.773893 	0.895105 	0.864583 	0 
0.635365 	1.08025 	0.588163 	0 
0.717949 	1.06667 	0.673077 	0 
1.27359 	2.85798 	0.445626 	0 
0.32028 	0.449883 	0.711917 	0.9 
0.827972 	1.22517 	0.675799 	0 
0.37296 	0.335664 	1.11111 	0 
0.219503 	0.278943 	0.786908 	0 
1.8851 	1.61525 	1.16706 	0.9 
1.36888 	6.49446 	0.210777 	-0.9 
0.4662 	1.03807 	0.449102 	0 
0.971695 	2.58475 	0.375934 	0 
0.474543 	0.595264 	0.797197 	0.9 
0.132231 	0.23861 	0.554174 	0 
1.2906 	1.61849 	0.797408 	0.9 
0.261789 	0.446118 	0.586817 	-0.9 
2.0621 	3.98918 	0.516922 	0 
1.38648 	1.82354 	0.760322 	0.9 
0.816698 	3.57745 	0.22829 	-0.9 
0.198642 	0.352691 	0.563218 	0 
0.453768 	0.668221 	0.67907 	0.9 
2.0427 	3.90937 	0.522515 	0 
0.154364 	0.276612 	0.558052 	-0.9 
1.71739 	2.25463 	0.761717 	0.9 
0.90676 	4.28205 	0.211758 	-0.9 
0.377897 	0.280817 	1.3457 	0.9 
0.154694 	0.368298 	0.420023 	0 
1.40665 	3.05107 	0.461036 	0 
0.298368 	0.32634 	0.914286 	-0.9 
0.19021 	0.416162 	0.457058 	-0.9 
0.13986 	0.265734 	0.526316 	-0.9 
0.158508 	0.425796 	0.372263 	-0.9 
0.4852 	0.695388 	0.697741 	0.9 
0.354338 	0.879701 	0.402794 	-0.9 
0.408498 	0.642457 	0.635837 	0 
