1.63047 	1.31011 	1.24453 	0.9 
2.18728 	5.86501 	0.372937 	0 
1.47949 	4.17535 	0.35434 	-0.9 
3.1091 	3.2907 	0.944815 	0.9 
1.81711 	3.83442 	0.473893 	0 
1.27456 	3.71878 	0.342736 	-0.9 
3.08131 	3.30591 	0.932061 	0.9 
0.463047 	1.77174 	0.261351 	-0.9 
0.922759 	2.44534 	0.377354 	0 
