0.403359 	0.524816 	0.768571 	-0.9 
0.35002 	0.378296 	0.925255 	0.9 
0.411927 	0.512178 	0.804266 	0 
0.494827 	0.602789 	0.820896 	-0.9 
1.09376 	0.584795 	1.87033 	0.9 
0.420281 	0.172225 	2.4403 	0.9 
0.696506 	0.350877 	1.98504 	0.9 
0.202429 	0.266907 	0.758427 	0 
1.1408 	0.775529 	1.471 	0.9 
0.415972 	0.579503 	0.717808 	-0.9 
0.404858 	0.521817 	0.775862 	0 
0.993509 	0.728745 	1.36332 	0.9 
1.88682 	1.67989 	1.12318 	0.9 
0.414455 	0.539211 	0.768632 	0 
0.420603 	0.570738 	0.736946 	0.9 
0.45221 	1.35118 	0.334677 	-0.9 
0.744489 	1.03689 	0.718004 	0.9 
0.642632 	1.04235 	0.616523 	0.9 
0.91368 	1.05463 	0.866351 	0.9 
1.25264 	0.89138 	1.40528 	0.9 
0.317139 	0.62978 	0.503571 	0 
1.00821 	1.03239 	0.97658 	0.9 
0.949168 	0.926676 	1.02427 	0 
1.1451 	1.75239 	0.653451 	0 
0.420281 	1.10404 	0.380675 	-0.9 
0.470835 	0.504157 	0.933906 	-0.9 
0.34851 	0.491512 	0.709056 	0 
0.758949 	1.70137 	0.446081 	-0.9 
0.215924 	0.608787 	0.35468 	0 
0.242915 	0.450967 	0.538653 	0 
1.37331 	1.17452 	1.16925 	0.9 
1.06873 	1.24796 	0.856384 	0 
0.350877 	0.424651 	0.826271 	-0.9 
0.156407 	0.31489 	0.496703 	-0.9 
0.598124 	1.74039 	0.343672 	-0.9 
1.59535 	1.09554 	1.45622 	0.9 
0.449843 	0.557805 	0.806452 	-0.9 
0.356875 	0.504823 	0.706931 	-0.9 
0.387427 	0.514507 	0.753005 	0 
0.530814 	0.449843 	1.18 	0 
0.350877 	0.503824 	0.696429 	0.9 
0.278902 	0.503824 	0.553571 	0.9 
0.423261 	0.477651 	0.88613 	0.9 
0.868196 	0.535313 	1.62185 	0 
0.829346 	1.62625 	0.509975 	-0.9 
0.983227 	0.447272 	2.19828 	0.9 
0.346941 	0.323887 	1.07118 	0 
0.431849 	0.935673 	0.461538 	-0.9 
0.413855 	0.845704 	0.489362 	-0.9 
1.72001 	1.37744 	1.2487 	0.9 
0.321075 	0.40767 	0.787586 	0.9 
2.19369 	1.98908 	1.10287 	0 
0.376868 	0.444844 	0.847191 	-0.9 
0.636977 	1.40396 	0.453701 	-0.9 
0.215924 	0.359874 	0.6 	0 
0.2442 	0.267335 	0.913462 	0 
0.527215 	0.487629 	1.08118 	0.9 
1.49697 	1.07485 	1.39272 	0.9 
0.288542 	0.398432 	0.724194 	-0.9 
0.311516 	0.467836 	0.665865 	0 
0.383058 	0.501747 	0.763448 	0.9 
0.231272 	0.317007 	0.729549 	0 
0.606388 	2.95816 	0.204988 	-0.9 
0.458839 	0.596791 	0.768844 	0 
0.304257 	0.344334 	0.88361 	-0.9 
1.43556 	1.18271 	1.21379 	0.9 
1.05016 	1.49505 	0.702422 	0 
0.287899 	0.31489 	0.914286 	0 
0.516854 	1.56576 	0.330097 	-0.9 
0.48583 	0.507422 	0.957447 	-0.9 
0.751893 	0.633593 	1.18671 	0.9 
0.438529 	0.741015 	0.591795 	-0.9 
0.53868 	0.61477 	0.87623 	0 
