1.46399 	1.41251 	1.03645 	0.9 
2.50489 	2.12139 	1.18078 	0 
0.788018 	2.72142 	0.289562 	-0.9 
0.159861 	0.17094 	0.935185 	0.9 
0.14172 	0.201622 	0.702899 	0.9 
0.173939 	0.165192 	1.05295 	-0.9 
1.76111 	1.19236 	1.47699 	0.9 
0.157195 	0.222422 	0.706742 	0 
0.132953 	0.213675 	0.622222 	0 
1.23989 	3.81064 	0.325375 	-0.9 
2.03161 	2.10849 	0.963539 	0 
0.275087 	0.267806 	1.02719 	0 
1.59377 	1.56667 	1.01729 	0.9 
2.65458 	2.11354 	1.25599 	0 
1.29718 	4.13193 	0.313939 	-0.9 
0.152896 	0.157882 	0.968421 	0.9 
0.133632 	1.0894 	0.122665 	-0.9 
1.1959 	1.15656 	1.03402 	0.9 
1.98837 	2.13438 	0.931591 	0 
5.40339 	2.74001 	1.97204 	0.9 
0.902712 	1.97109 	0.457976 	-0.9 
3.07028 	3.41453 	0.89918 	0 
0.0807217 	0.118708 	0.68 	0.9 
0.1348 	0.0928564 	1.4517 	0.9 
1.59734 	4.73523 	0.337331 	-0.9 
4.70303 	3.03894 	1.54759 	0.9 
1.55271 	1.8666 	0.831838 	0 
0.393944 	0.31753 	1.24065 	0.9 
0.216522 	0.387352 	0.558981 	-0.9 
0.353729 	0.43349 	0.816004 	0 
